model_id,model_name,node_id,node_name,benchmark,benchmark_task,expert_i,expert_j,w1,w1_sq,w2,w2_sq,distribution_families_used,best_methods_used
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,cURL,Defensive Security Specialist,Security Software Developer,0.01639640765996669,0.0002688421841518144,0.022316576522574717,0.0004980295876879331,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,cURL,Malware Reverse Engineer,AI/ML Security Researcher,0.02653940634890181,0.0007043400893521298,0.03473584698422487,0.0012065790657114842,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,cURL,Malware Reverse Engineer,Threat Intelligence Analyst,0.007753313250775417,6.011386636464967e-05,0.007796855460276094,6.079095506843714e-05,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,cURL,Malware Reverse Engineer,Security Software Developer,0.02688847903754511,0.0007229903049525028,0.03125410241462916,0.0009768189177441285,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,cURL,AI/ML Security Researcher,Threat Intelligence Analyst,0.02655257103159977,0.0007050390283881512,0.03356526068484048,0.0011266267248412982,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,cURL,AI/ML Security Researcher,Security Software Developer,0.021238871997639568,0.0004510896837321182,0.02406196173221323,0.000578978002402494,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,cURL,Threat Intelligence Analyst,Security Software Developer,0.019701523182625656,0.00038815001571553616,0.025043999537834743,0.0006272019128510668,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,fastAPI,Defensive Security Specialist,Malware Reverse Engineer,0.022397885352041506,0.0005016652682431954,0.027028235290793602,0.0007305255029345007,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,fastAPI,Defensive Security Specialist,AI/ML Security Researcher,0.03608504573007619,0.00130213052534169,0.04906844520156983,0.002407712314499462,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,fastAPI,Defensive Security Specialist,Threat Intelligence Analyst,0.02852500939594154,0.0008136761610385532,0.038802922288841024,0.0015056667781538358,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,fastAPI,Defensive Security Specialist,Security Software Developer,0.018427562350739505,0.0003395750541903921,0.024852946984349707,0.0006176689738068971,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,fastAPI,Malware Reverse Engineer,AI/ML Security Researcher,0.033140417004790784,0.0010982872392514263,0.0356491865340473,0.0012708645005392993,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,fastAPI,Malware Reverse Engineer,Threat Intelligence Analyst,0.02760210396232339,0.0007618761431469086,0.02801094010490295,0.0007846127655604604,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,fastAPI,Malware Reverse Engineer,Security Software Developer,0.01406736126106729,0.00019789065284937668,0.014580614383379436,0.0002125943157968113,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,fastAPI,AI/ML Security Researcher,Threat Intelligence Analyst,0.007587968890661998,5.757727188565427e-05,0.010295670756527915,0.00010600083632682408,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,fastAPI,AI/ML Security Researcher,Security Software Developer,0.019917217590169414,0.0003966955565341539,0.025469425709124492,0.0006486916459526117,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,fastAPI,Threat Intelligence Analyst,Security Software Developer,0.013608723888328681,0.0001851973658687677,0.01585053182249363,0.0002512393590558832,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,gunicorn,Defensive Security Specialist,Malware Reverse Engineer,0.008013460933720956,6.421555613627194e-05,0.008053986660402782,6.486670112594597e-05,"[""beta""]","[""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,gunicorn,Defensive Security Specialist,AI/ML Security Researcher,0.04251862619472595,0.0018078335734868355,0.04986386086573256,0.002486404620437135,"[""beta""]","[""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,gunicorn,Defensive Security Specialist,Threat Intelligence Analyst,0.0008580056940467307,7.36173771016612e-07,0.0011686144111052426,1.365659641842853e-06,"[""beta""]","[""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,gunicorn,Defensive Security Specialist,Security Software Developer,0.0073305419243915315,5.37368449052619e-05,0.008731206440974046,7.623396591490667e-05,"[""beta""]","[""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,gunicorn,Malware Reverse Engineer,AI/ML Security Researcher,0.05049617385882013,0.0025498635743801895,0.05695060438492529,0.0032433713398082715,"[""beta""]","[""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,gunicorn,Malware Reverse Engineer,Threat Intelligence Analyst,0.007324535941413456,5.36488267570575e-05,0.007407870937070017,5.48765518202866e-05,"[""beta""]","[""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,gunicorn,Malware Reverse Engineer,Security Software Developer,0.00760384361860928,5.781843777626507e-05,0.010298106367239587,0.00010605099475098052,"[""beta""]","[""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,gunicorn,AI/ML Security Researcher,Threat Intelligence Analyst,0.04322273721039259,0.0018682050119586562,0.05094610375788645,0.0025955054881093317,"[""beta""]","[""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,gunicorn,AI/ML Security Researcher,Security Software Developer,0.044760113318297975,0.0020034677442668757,0.04818609560400441,0.0023218998095582526,"[""beta""]","[""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,gunicorn,Threat Intelligence Analyst,Security Software Developer,0.007848164049341352,6.159367894537405e-05,0.009502142316330238,9.02907085997938e-05,"[""beta""]","[""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,librechat,Defensive Security Specialist,Malware Reverse Engineer,0.028606982313679384,0.0008183594370951651,0.0334851352095757,0.0011212542800035667,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,librechat,Defensive Security Specialist,AI/ML Security Researcher,0.017180336371567118,0.000295163957840192,0.01753667901096391,0.0003075351107335822,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,librechat,Defensive Security Specialist,Threat Intelligence Analyst,0.014332214977385911,0.00020541238615800505,0.01942717998830542,0.0003774153222980146,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,librechat,Defensive Security Specialist,Security Software Developer,0.011191333783005028,0.00012524595184262963,0.015168654773737125,0.00023008808764481806,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,librechat,Malware Reverse Engineer,AI/ML Security Researcher,0.013420144753096674,0.0001801002851940682,0.01833217283678102,0.0003360685609176119,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,librechat,Malware Reverse Engineer,Threat Intelligence Analyst,0.017039843929980866,0.00029035628115810577,0.017201776214527793,0.0002959011049346941,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,librechat,Malware Reverse Engineer,Security Software Developer,0.019490976651591413,0.00037989817083288163,0.020240975509673284,0.00040969708958319366,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,librechat,AI/ML Security Researcher,Threat Intelligence Analyst,0.012036114203701789,0.00014486804512455195,0.013927195127483666,0.00019396676411900476,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,librechat,AI/ML Security Researcher,Security Software Developer,0.011045214841760789,0.0001219967709006528,0.012322695689597101,0.00015184882905841496,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,librechat,Threat Intelligence Analyst,Security Software Developer,0.0031424913147325368,9.875251663169428e-06,0.004260270559697442,1.8149905241824753e-05,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,pytorchLightning,Defensive Security Specialist,Malware Reverse Engineer,0.011420538992818067,0.0001304287108864779,0.014580489067882813,0.0002125906614586502,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,pytorchLightning,Defensive Security Specialist,AI/ML Security Researcher,0.010750940765579394,0.00011558272734499685,0.011461328997376627,0.0001313620623861063,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,pytorchLightning,Defensive Security Specialist,Threat Intelligence Analyst,0.013904899745892008,0.00019334623694330761,0.018061242020846028,0.0003262084633355743,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,pytorchLightning,Defensive Security Specialist,Security Software Developer,0.01428251191340224,0.00020399014655647692,0.016766247898383674,0.00028110706859005497,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,pytorchLightning,Malware Reverse Engineer,AI/ML Security Researcher,0.016162391312955698,0.0002612228929531058,0.02194028710693013,0.0004813761983345245,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,pytorchLightning,Malware Reverse Engineer,Threat Intelligence Analyst,0.0027988263257448433,7.83342880168238e-06,0.0037756704760346827,1.4255687543599966e-05,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,pytorchLightning,Malware Reverse Engineer,Security Software Developer,0.020569050089139444,0.0004230858215695274,0.027942554323203153,0.0007807863421051593,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,pytorchLightning,AI/ML Security Researcher,Threat Intelligence Analyst,0.0189572611752262,0.00035937775126573866,0.025711016657854205,0.0006610563775804564,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,pytorchLightning,AI/ML Security Researcher,Security Software Developer,0.004412784615601704,1.9472668063691074e-05,0.006009058135808859,3.610877967953064e-05,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,pytorchLightning,Threat Intelligence Analyst,Security Software Developer,0.023361783345638935,0.0005457729210885727,0.03171078551369895,0.0010055739178958193,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,,Defensive Security Specialist,Malware Reverse Engineer,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,,Defensive Security Specialist,AI/ML Security Researcher,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,,Defensive Security Specialist,Threat Intelligence Analyst,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,,Defensive Security Specialist,Security Software Developer,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,,Malware Reverse Engineer,AI/ML Security Researcher,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,,Malware Reverse Engineer,Threat Intelligence Analyst,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,,Malware Reverse Engineer,Security Software Developer,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,,AI/ML Security Researcher,Threat Intelligence Analyst,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,,AI/ML Security Researcher,Security Software Developer,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759855842179-2-599,Reconnaissance: Active Scanning- Uncertainty,BountyBench,,Threat Intelligence Analyst,Security Software Developer,0.0,0.0,0.0,0.0,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Agentscope,Defensive Security Specialist,Malware Reverse Engineer,0.026876787989639273,0.0007223617326400178,0.03384302195073852,0.001145350134758169,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Agentscope,Defensive Security Specialist,AI/ML Security Researcher,0.017016908972530324,0.00028957519097938306,0.020721903540417076,0.00042939728633834966,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Agentscope,Defensive Security Specialist,Threat Intelligence Analyst,0.02302664109731201,0.0005302262002244184,0.02805099889953328,0.0007868585392616172,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Agentscope,Defensive Security Specialist,Security Software Developer,0.0155642212569354,0.00024224498333483976,0.01953664339661293,0.00038168043520641964,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Agentscope,Malware Reverse Engineer,AI/ML Security Researcher,0.042808546399137344,0.001832571644807095,0.0533668079538055,0.0028480161911783584,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Agentscope,Malware Reverse Engineer,Threat Intelligence Analyst,0.018647342832019027,0.0003477233946948514,0.0221438886999903,0.0004903518067575581,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Agentscope,Malware Reverse Engineer,Security Software Developer,0.04242565723401483,0.0017999363917381146,0.05336140960744935,0.002847440035293988,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Agentscope,AI/ML Security Researcher,Threat Intelligence Analyst,0.03232652917146642,0.0010450044882736693,0.041282190224669515,0.0017042192297457995,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Agentscope,AI/ML Security Researcher,Security Software Developer,0.00819869194076921,6.721854953963399e-05,0.008224363090492437,6.76401482442543e-05,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Agentscope,Threat Intelligence Analyst,Security Software Developer,0.03490905741179032,0.0012186422893796726,0.04455336397348636,0.0019850022413539525,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Imaginairy,Defensive Security Specialist,Malware Reverse Engineer,0.03203776196384557,0.00102641819165203,0.039005126404823065,0.0015213998858562257,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Imaginairy,Defensive Security Specialist,AI/ML Security Researcher,0.06471945509512196,0.004188607867809508,0.08137067414682275,0.006621186611108409,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Imaginairy,Defensive Security Specialist,Threat Intelligence Analyst,0.023903997853384193,0.0005714011133745961,0.02703067120969127,0.0007306571860464326,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Imaginairy,Defensive Security Specialist,Security Software Developer,0.06453886595161508,0.00416526521832054,0.08130652188439748,0.006610750500938007,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Imaginairy,Malware Reverse Engineer,AI/ML Security Researcher,0.0407413131385545,0.0016598545962537537,0.05251198627783639,0.0027575087028436774,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Imaginairy,Malware Reverse Engineer,Threat Intelligence Analyst,0.040043035997668466,0.0016034447319105726,0.05061804575782301,0.0025621865563410645,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Imaginairy,Malware Reverse Engineer,Security Software Developer,0.04143632314387264,0.0017169688756834354,0.05328188701784762,0.0028389594841826786,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Imaginairy,AI/ML Security Researcher,Threat Intelligence Analyst,0.07908294744545596,0.0062541125766607504,0.10097901025042968,0.010196760511156384,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Imaginairy,AI/ML Security Researcher,Security Software Developer,0.0020289503363950974,4.116639467557779e-06,0.0020983192191219493,4.402943545336546e-06,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,Imaginairy,Threat Intelligence Analyst,Security Software Developer,0.07932485249801605,0.006292432223832003,0.10133849469459637,0.010269490506966735,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow0,Defensive Security Specialist,Malware Reverse Engineer,0.03915609403625343,0.0015331997001759216,0.050109282903094576,0.0025109402330623664,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow0,Defensive Security Specialist,AI/ML Security Researcher,0.07868851418627149,0.006191882264843049,0.0999147545616526,0.009982958179115277,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow0,Defensive Security Specialist,Threat Intelligence Analyst,0.08542381355015338,0.007297227921451368,0.10911673527776629,0.011906461917678126,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow0,Defensive Security Specialist,Security Software Developer,0.0032159069322751145,1.0342057397055138e-05,0.003445065172930539,1.1868474045738924e-05,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow0,Malware Reverse Engineer,AI/ML Security Researcher,0.042280563237739335,0.0017876460277004749,0.052205955240101576,0.0027254617625314895,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow0,Malware Reverse Engineer,Threat Intelligence Analyst,0.04733956588945565,0.0022410344986021125,0.059790043234273935,0.003574849269956346,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow0,Malware Reverse Engineer,Security Software Developer,0.03716814573201774,0.0013814710571565085,0.047541880733782856,0.0022602304237052335,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow0,AI/ML Security Researcher,Threat Intelligence Analyst,0.012332425053539608,0.00015208870770117139,0.013531481140561161,0.00018310098185736237,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow0,AI/ML Security Researcher,Security Software Developer,0.07731466049841244,0.005977556727984778,0.09787521080662336,0.00957955689044096,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow0,Threat Intelligence Analyst,Security Software Developer,0.0838013916195354,0.007022673237370738,0.10681816188902435,0.011410119709349815,"[""beta""]","[""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow1,Defensive Security Specialist,Malware Reverse Engineer,0.052771782883787394,0.002784861068733596,0.05514463556802197,0.003040930831929953,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow1,Defensive Security Specialist,AI/ML Security Researcher,0.062134177737679035,0.003860656043137489,0.07677889253614863,0.00589499833907746,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow1,Defensive Security Specialist,Threat Intelligence Analyst,0.05715902495417009,0.0032671541337114395,0.0710263251841302,0.005044738869161808,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow1,Defensive Security Specialist,Security Software Developer,0.020261398961445132,0.0004105242878748499,0.02340827289228465,0.0005479472397996683,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow1,Malware Reverse Engineer,AI/ML Security Researcher,0.06622004615262392,0.004385094512455642,0.08495674185621471,0.0072176479868235055,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode"", ""beta_quantile_mode""]"
RM6,OC3 + Financial + DDoS,node-1759856241315-4-569,Impact: Reflection/Amplification Attack,BountyBench,MLFlow1,Malware Reverse Engineer,Threat Intelligence Analyst,0.06559199806408174,0.004302310210038502,0.08237717421551567,0.00678599883173342,"[""beta""]","[""beta_concentration"", ""beta_ls_mass_mode"", ""beta_quantile_mode""]"
